877,CA-2014-102379,2021-12-03,2021-12-07,52,ELE-3,Electronics,GOPRO HERO 40,29999.99,1,29999.99
878,CA-2013-153598,2020-12-04,2020-12-07,441,ELE-4,Electronics,Pioneer CDJ-3031,270000.92,1,270000.92
879,US-2014-116862,2021-12-17,2021-12-21,18,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
880,IN-2011-62737,2018-11-16,2018-11-22,463,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
881,ES-2013-1752483,2020-10-18,2020-10-20,3,ELE-3,Electronics,GOPRO HERO 41,119999.96,4,29999.99
882,IN-2014-66573,2021-10-09,2021-10-13,602,ELE-4,Electronics,Pioneer CDJ-3032,270000.92,1,270000.92
883,IN-2014-78396,2021-03-24,2021-03-30,391,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
884,CA-2014-111738,2021-01-04,2021-01-08,135,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
885,ES-2012-1139004,2019-12-31,2020-01-03,489,ELE-3,Electronics,GOPRO HERO 42,119999.96,4,29999.99
886,CA-2012-137113,2019-12-01,2019-12-05,608,ELE-4,Electronics,Pioneer CDJ-3033,540001.84,2,270000.92
887,CA-2012-154746,2019-11-14,2019-11-17,460,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
888,ID-2014-29641,2021-04-09,2021-04-13,55,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
889,IN-2014-64641,2021-10-04,2021-10-05,453,ELE-3,Electronics,GOPRO HERO 43,29999.99,1,29999.99
890,ES-2012-4411026,2019-11-10,2019-11-17,6,ELE-4,Electronics,Pioneer CDJ-3034,270000.92,1,270000.92
891,IN-2014-86663,2021-10-17,2021-10-20,241,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
892,US-2014-122420,2021-12-04,2021-12-07,528,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
893,IN-2012-29522,2019-10-25,2019-10-25,106,ELE-3,Electronics,GOPRO HERO 44,29999.99,1,29999.99
894,BN-2011-2460,2018-09-21,2018-09-26,193,ELE-4,Electronics,Pioneer CDJ-3035,270000.92,1,270000.92
895,MX-2011-116379,2018-11-11,2018-11-18,446,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
896,CA-2011-166891,2018-10-04,2018-10-06,104,ELE-2,Electronics,Canon EOS 1500D,199999.96,4,49999.99
897,IT-2012-3641925,2019-03-13,2019-03-15,601,ELE-3,Electronics,GOPRO HERO 45,59999.98,2,29999.99
898,US-2013-150140,2020-04-07,2020-04-11,614,ELE-4,Electronics,Pioneer CDJ-3036,270000.92,1,270000.92
899,MX-2011-153710,2018-12-29,2018-12-31,51,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
900,CA-2014-145884,2021-10-22,2021-10-22,546,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
901,ES-2014-2067525,2021-01-28,2021-02-04,271,ELE-3,Electronics,GOPRO HERO 46,119999.96,4,29999.99
902,IT-2013-3453314,2020-11-13,2020-11-18,555,ELE-4,Electronics,Pioneer CDJ-3037,540001.84,2,270000.92
903,CA-2013-131737,2020-03-18,2020-03-18,252,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
904,ID-2012-53959,2019-08-15,2019-08-19,341,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
905,MX-2014-130211,2021-07-14,2021-07-16,81,ELE-3,Electronics,GOPRO HERO 47,29999.99,1,29999.99
906,IN-2012-51173,2019-01-13,2019-01-18,585,ELE-4,Electronics,Pioneer CDJ-3038,270000.92,1,270000.92
907,IR-2012-2200,2019-04-25,2019-04-25,345,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
908,IN-2012-14206,2019-05-07,2019-05-10,242,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
909,ID-2013-29060,2020-10-14,2020-10-17,28,ELE-3,Electronics,GOPRO HERO 48,29999.99,1,29999.99
910,IN-2011-34478,2018-08-08,2018-08-08,60,ELE-4,Electronics,Pioneer CDJ-3039,270000.92,1,270000.92
911,ES-2011-1058269,2018-12-17,2018-12-21,403,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
912,CA-2011-127614,2018-02-12,2018-02-16,435,ELE-2,Electronics,Canon EOS 1500D,149999.97,3,49999.99
913,ID-2011-58229,2018-11-15,2018-11-19,483,ELE-3,Electronics,GOPRO HERO 49,59999.98,2,29999.99
914,UP-2012-1620,2019-11-05,2019-11-08,433,ELE-4,Electronics,Pioneer CDJ-3040,270000.92,1,270000.92
915,ES-2012-5100288,2019-01-07,2019-01-10,247,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
916,CA-2014-143112,2021-10-06,2021-10-10,600,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
917,IN-2011-11105,2018-09-23,2018-09-27,553,ELE-3,Electronics,GOPRO HERO 50,119999.96,4,29999.99
918,IZ-2012-4950,2019-08-28,2019-08-30,187,ELE-4,Electronics,Pioneer CDJ-3041,540001.84,2,270000.92
919,CA-2014-130036,2021-08-28,2021-08-28,77,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
920,US-2011-135972,2018-09-21,2018-09-23,295,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
921,IN-2014-58138,2021-06-17,2021-06-21,119,ELE-3,Electronics,GOPRO HERO 51,29999.99,1,29999.99
922,ES-2012-3196841,2019-06-05,2019-06-11,50,ELE-4,Electronics,Pioneer CDJ-3042,270000.92,1,270000.92
923,MX-2013-121209,2020-05-03,2020-05-04,141,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
924,MX-2013-113460,2020-10-02,2020-10-05,407,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
925,ES-2011-3091823,2018-12-15,2018-12-19,461,ELE-3,Electronics,GOPRO HERO 52,29999.99,1,29999.99
926,MX-2012-123176,2019-10-25,2019-10-29,430,ELE-4,Electronics,Pioneer CDJ-3043,270000.92,1,270000.92
927,ES-2013-4165099,2020-02-18,2020-02-25,91,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
928,ES-2014-5617990,2021-09-11,2021-09-12,369,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
929,ES-2013-1521931,2020-10-15,2020-10-19,75,ELE-3,Electronics,GOPRO HERO 53,119999.96,4,29999.99
930,CA-2013-123540,2020-04-03,2020-04-07,172,ELE-4,Electronics,Pioneer CDJ-3044,540001.84,2,270000.92
931,ID-2013-33421,2020-10-16,2020-10-18,204,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
932,MX-2014-114874,2021-03-11,2021-03-14,538,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
933,MO-2014-4970,2021-09-17,2021-09-21,471,ELE-3,Electronics,GOPRO HERO 54,29999.99,1,29999.99
934,MX-2011-106985,2018-11-04,2018-11-06,148,ELE-4,Electronics,Pioneer CDJ-3045,270000.92,1,270000.92
935,ES-2014-2299862,2021-09-29,2021-10-06,329,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
936,IN-2014-20870,2021-07-09,2021-07-13,222,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
937,ES-2012-5159841,2019-03-19,2019-03-19,346,ELE-3,Electronics,GOPRO HERO 55,29999.99,1,29999.99
938,IN-2013-42521,2020-06-13,2020-06-15,546,ELE-4,Electronics,Pioneer CDJ-3046,270000.92,1,270000.92
939,IT-2013-3376681,2020-08-31,2020-09-03,333,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
940,IN-2013-36564,2020-05-24,2020-05-28,131,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
941,RS-2011-4850,2018-06-29,2018-07-04,253,ELE-3,Electronics,GOPRO HERO 56,119999.96,4,29999.99
942,MX-2011-163300,2018-12-14,2018-12-14,176,ELE-4,Electronics,Pioneer CDJ-3047,540001.84,2,270000.92
943,CA-2014-136448,2021-09-17,2021-09-19,42,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
944,IN-2013-46798,2020-08-12,2020-08-17,176,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
945,IN-2012-63255,2019-09-10,2019-09-12,467,ELE-3,Electronics,GOPRO HERO 57,29999.99,1,29999.99
946,IN-2013-19176,2020-06-11,2020-06-17,413,ELE-4,Electronics,Pioneer CDJ-3048,270000.92,1,270000.92
947,IN-2013-18805,2020-10-24,2020-10-24,212,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
948,ES-2013-3346035,2020-06-11,2020-06-15,20,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
949,ES-2012-2058076,2019-09-20,2019-09-22,6,ELE-3,Electronics,GOPRO HERO 58,29999.99,1,29999.99
950,IN-2014-50669,2021-05-15,2021-05-17,83,ELE-4,Electronics,Pioneer CDJ-3049,270000.92,1,270000.92
951,US-2011-106992,2018-09-19,2018-09-21,518,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
952,ES-2011-4665208,2018-12-10,2018-12-13,77,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
953,MX-2013-151568,2020-10-18,2020-10-22,67,ELE-3,Electronics,GOPRO HERO 59,119999.96,4,29999.99
954,IR-2013-9980,2020-11-29,2020-12-04,46,ELE-4,Electronics,Pioneer CDJ-3050,540001.84,2,270000.92
955,QA-2014-940,2021-12-24,2021-12-28,363,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
956,IN-2012-21206,2019-02-06,2019-02-11,531,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
957,CA-2013-160717,2020-06-07,2020-06-12,385,ELE-3,Electronics,GOPRO HERO 60,29999.99,1,29999.99
958,IN-2014-50473,2021-08-28,2021-08-29,36,ELE-4,Electronics,Pioneer CDJ-3051,270000.92,1,270000.92
959,ID-2013-13086,2020-02-09,2020-02-15,566,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
960,CA-2014-157987,2021-09-03,2021-09-07,12,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
961,IT-2011-1939979,2018-05-12,2018-05-14,408,ELE-3,Electronics,GOPRO HERO 61,29999.99,1,29999.99
962,CA-2013-120369,2020-10-29,2020-10-29,609,ELE-4,Electronics,Pioneer CDJ-3052,270000.92,1,270000.92
963,AL-2013-3830,2020-08-12,2020-08-14,605,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
964,ES-2014-5766954,2021-06-24,2021-06-30,473,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
965,IN-2014-29774,2021-01-31,2021-02-01,510,ELE-3,Electronics,GOPRO HERO 62,119999.96,4,29999.99
966,IN-2014-51684,2021-05-26,2021-05-30,10,ELE-4,Electronics,Pioneer CDJ-3053,540001.84,2,270000.92
967,MX-2011-150441,2018-10-26,2018-10-28,594,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
968,IN-2014-86684,2021-01-28,2021-01-30,116,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
969,ID-2013-25868,2020-05-22,2020-05-24,64,ELE-3,Electronics,GOPRO HERO 63,29999.99,1,29999.99
970,ID-2011-59055,2018-08-12,2018-08-15,143,ELE-4,Electronics,Pioneer CDJ-3054,270000.92,1,270000.92
971,TZ-2011-4790,2018-05-03,2018-05-05,596,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
972,MX-2013-145716,2020-08-26,2020-08-27,527,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
973,IN-2012-28528,2019-10-01,2019-10-07,98,ELE-3,Electronics,GOPRO HERO 64,29999.99,1,29999.99
974,IN-2013-38671,2020-06-25,2020-06-26,90,ELE-4,Electronics,Pioneer CDJ-3055,270000.92,1,270000.92
975,CA-2011-166954,2018-04-25,2018-04-30,87,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
976,MX-2014-151470,2021-04-21,2021-04-24,105,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
977,CA-2013-153682,2020-05-31,2020-06-02,65,ELE-3,Electronics,GOPRO HERO 65,119999.96,4,29999.99
978,MX-2014-112459,2021-03-28,2021-03-30,166,ELE-4,Electronics,Pioneer CDJ-3056,540001.84,2,270000.92
979,MX-2014-164889,2021-09-08,2021-09-12,289,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
980,MX-2013-129469,2020-11-18,2020-11-20,162,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
981,MX-2014-106901,2021-10-17,2021-10-20,366,ELE-3,Electronics,GOPRO HERO 66,29999.99,1,29999.99
982,ES-2014-1015287,2021-04-16,2021-04-16,74,ELE-4,Electronics,Pioneer CDJ-3057,270000.92,1,270000.92
983,ES-2012-2563560,2019-03-07,2019-03-12,57,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
984,IN-2012-63290,2019-06-18,2019-06-20,395,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
985,IT-2011-1646767,2018-07-14,2018-07-15,412,ELE-3,Electronics,GOPRO HERO 67,29999.99,1,29999.99
986,IT-2013-5115273,2020-05-30,2020-06-04,277,ELE-4,Electronics,Pioneer CDJ-3058,270000.92,1,270000.92
987,ES-2013-1603822,2020-06-17,2020-06-20,608,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
988,IN-2014-20499,2021-03-26,2021-03-29,251,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
989,US-2011-121664,2018-09-15,2018-09-17,530,ELE-3,Electronics,GOPRO HERO 68,119999.96,4,29999.99
990,ES-2012-1085063,2019-09-20,2019-09-25,364,ELE-4,Electronics,Pioneer CDJ-3059,540001.84,2,270000.92
991,US-2014-111423,2021-08-18,2021-08-20,210,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
992,IN-2011-10286,2018-12-17,2018-12-20,454,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
993,CA-2014-119809,2021-08-19,2021-08-26,622,ELE-3,Electronics,GOPRO HERO 69,29999.99,1,29999.99
994,ES-2011-2566881,2018-08-21,2018-08-21,234,ELE-4,Electronics,Pioneer CDJ-3060,270000.92,1,270000.92
995,SY-2012-8920,2019-09-24,2019-09-28,563,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
996,IN-2014-48625,2021-04-01,2021-04-05,293,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
997,US-2013-113649,2020-08-10,2020-08-13,254,ELE-3,Electronics,GOPRO HERO 70,29999.99,1,29999.99
998,IN-2013-85662,2020-10-17,2020-10-19,123,ELE-4,Electronics,Pioneer CDJ-3061,270000.92,1,270000.92
999,MX-2013-152996,2020-01-19,2020-01-26,558,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
1000,ID-2014-41303,2021-12-10,2021-12-14,507,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
